,importAmount,importPrice,postSaleAmount,postSalePrice,preSaleAmount,preSaleCost,preSalePrice,saleAmount,salePrice,serialNum
411,-1.0,-8.9,0.0,0.0,1.0,8.9,8.9,0.0,0.0,6904007607900
412,-1.0,-10.2,0.0,0.0,1.0,10.2,10.2,0.0,0.0,6904007607917
413,-1.0,-10.2,0.0,0.0,1.0,10.2,10.2,0.0,0.0,6904007607924
414,-1.0,-6.5,0.0,0.0,1.0,6.5,6.5,0.0,0.0,6904007608563
415,-1.0,-38.0,0.0,0.0,16.0,38.0,608.0,15.0,570.0,6904007606606
417,0.0,0.0,17.0,1054.0,17.0,62.0,1054.0,0.0,0.0,6953721703580
418,0.0,0.0,58.0,5423.0,65.0,93.5,6077.5,7.0,654.5,6933664901038
420,0.0,0.0,14.0,217.0,17.0,15.5,263.5,3.0,46.5,4000417703002
421,0.0,0.0,8.0,352.0,11.0,44.0,484.0,3.0,132.0,4901330742386
422,0.0,0.0,9.0,396.0,12.0,44.0,528.0,3.0,132.0,4901330743826
423,0.0,0.0,6.0,46.8,9.0,7.8,70.2,3.0,23.4,9556023788735
434,0.0,0.0,10.0,168.0,10.0,16.8,168.0,0.0,0.0,6974459960076
435,0.0,0.0,1.0,13.0,1.0,13.0,13.0,0.0,0.0,8032755323778
436,0.0,0.0,89.0,1228.2,94.0,13.8,1297.2,5.0,69.0,8854761330119
437,0.0,0.0,7.0,126.0,8.0,18.0,144.0,1.0,18.0,9588552322302
438,0.0,0.0,18.0,1170.0,24.0,65.0,1560.0,6.0,390.0,9300639999005
439,0.0,0.0,2.0,36.0,5.0,18.0,90.0,3.0,54.0,9588552322296
440,0.0,0.0,5.0,65.0,6.0,13.0,78.0,1.0,13.0,8032755323761
441,0.0,0.0,12.0,216.0,12.0,18.0,216.0,0.0,0.0,9588552322494
442,0.0,0.0,10.0,110.0,12.0,11.0,132.0,2.0,22.0,8032755323723
443,0.0,0.0,1.0,9.5,1.0,9.5,9.5,0.0,0.0,6974459960137
444,0.0,0.0,39.0,370.5,39.0,9.5,370.5,0.0,0.0,6974459960120
445,0.0,0.0,11.0,121.0,11.0,11.0,121.0,0.0,0.0,8032755323730
446,1.0,14.0,0.0,0.0,2.0,14.0,28.0,3.0,42.0,4897044644705
447,0.0,0.0,68.0,1156.0,69.0,17.0,1173.0,1.0,17.0,4000417932006
448,0.0,0.0,16.0,1040.0,19.0,65.0,1235.0,3.0,195.0,9300639602967
449,0.0,0.0,6.0,570.0,6.0,95.0,570.0,0.0,0.0,4100910903203
450,0.0,0.0,24.0,408.0,27.0,17.0,459.0,3.0,51.0,4000417933003
451,0.0,0.0,20.0,250.0,26.0,12.5,325.0,6.0,75.0,4897044643081
452,0.0,0.0,25.0,250.0,36.0,10.0,360.0,11.0,110.0,4806531360028
453,0.0,0.0,1.0,14.0,7.0,14.0,98.0,6.0,84.0,4897044644293
454,0.0,0.0,4.0,45.6,10.0,11.4,114.0,6.0,68.4,4897044644392
455,0.0,0.0,17.0,193.8,18.0,11.4,205.2,1.0,11.4,4897044644613
456,0.0,0.0,32.0,349.44,33.0,10.92,360.36,1.0,10.92,8809420330641
457,0.0,0.0,51.0,867.0,55.0,17.0,935.0,4.0,68.0,4000417938008
458,0.0,0.0,9.0,351.0,10.0,39.0,390.0,1.0,39.0,8809420330696
459,0.0,0.0,1.0,33.0,1.0,33.0,33.0,0.0,0.0,8809654955146
460,0.0,0.0,15.0,405.0,16.0,27.0,432.0,1.0,27.0,8809420330740
461,0.0,0.0,10.0,43.0,40.0,4.3,172.0,30.0,129.0,8851994612012
462,0.0,0.0,1.0,18.0,1.0,18.0,18.0,0.0,0.0,4897031350008
472,0.0,0.0,12.0,432.0,13.0,36.0,468.0,1.0,36.0,4897031350015
473,0.0,0.0,2.0,27.6,2.0,13.8,27.6,0.0,0.0,8854761350117
474,0.0,0.0,9.0,216.0,14.0,24.0,336.0,5.0,120.0,4712883839832
475,0.0,0.0,9.0,216.0,11.0,24.0,264.0,2.0,48.0,4712883839825
476,0.0,0.0,8.0,192.0,9.0,24.0,216.0,1.0,24.0,4712883839818
477,0.0,0.0,2.0,48.0,2.0,24.0,48.0,0.0,0.0,4712883839849
478,0.0,0.0,15.0,127.5,17.0,8.5,144.5,2.0,17.0,4716076571455
479,0.0,0.0,3.0,56.16,3.0,18.72,56.16,0.0,0.0,9556023875985
480,0.0,0.0,7.0,40.6,7.0,5.8,40.6,0.0,0.0,6959629805395
481,0.0,0.0,3.0,48.0,4.0,16.0,64.0,1.0,16.0,6959629805463
482,0.0,0.0,336.0,8568.0,336.0,25.5,8568.0,0.0,0.0,4712968860089
483,0.0,0.0,1.0,16.0,3.0,16.0,48.0,2.0,32.0,6959629805487
484,0.0,0.0,10.0,160.0,10.0,16.0,160.0,0.0,0.0,6959629805524
485,0.0,0.0,16.0,256.0,17.0,16.0,272.0,1.0,16.0,6959629805531
486,0.0,0.0,8.0,128.0,11.0,16.0,176.0,3.0,48.0,6959629805548
487,0.0,0.0,230.0,5865.0,230.0,25.5,5865.0,0.0,0.0,4712968860102
488,0.0,0.0,348.0,8874.0,348.0,25.5,8874.0,0.0,0.0,4712968860096
489,0.0,0.0,7.0,154.0,7.0,22.0,154.0,0.0,0.0,4897025880689
490,0.0,0.0,2.0,16.0,4.0,8.0,32.0,2.0,16.0,4712883834264
491,0.0,0.0,5.0,93.6,7.0,18.72,131.04,2.0,37.44,9556023552138
492,0.0,0.0,16.0,424.0,16.0,26.5,424.0,0.0,0.0,7612100500033
493,0.0,0.0,61.0,854.0,75.0,14.0,1050.0,14.0,196.0,4712883837876
494,0.0,0.0,7.0,54.6,11.0,7.8,85.8,4.0,31.2,9556023564599
495,0.0,0.0,2.0,34.0,6.0,17.0,102.0,4.0,68.0,4600648566720
496,0.0,0.0,10.0,390.0,12.0,39.0,468.0,2.0,78.0,8807920893475
497,0.0,0.0,9.0,121.5,14.0,13.5,189.0,5.0,67.5,4897025889460
498,0.0,0.0,27.0,283.5,27.0,10.5,283.5,0.0,0.0,9300639400013
499,0.0,0.0,10.0,135.0,20.0,13.5,270.0,10.0,135.0,4897025889453
500,0.0,0.0,5.0,40.0,11.0,8.0,88.0,6.0,48.0,4716076571769
501,0.0,0.0,10.0,120.0,12.0,12.0,144.0,2.0,24.0,4718287594568
512,0.0,0.0,39.0,409.5,41.0,10.5,430.5,2.0,21.0,8006222600037
513,0.0,0.0,48.0,504.0,48.0,10.5,504.0,0.0,0.0,8006222600013
514,0.0,0.0,7.0,73.5,12.0,10.5,126.0,5.0,52.5,4718287594520
515,0.0,0.0,2.0,21.0,6.0,10.5,63.0,4.0,42.0,4718287594308
516,0.0,0.0,9.0,94.5,10.0,10.5,105.0,1.0,10.5,4718287594247
517,0.0,0.0,19.0,199.5,23.0,10.5,241.5,4.0,42.0,4718287594209
518,0.0,0.0,1.0,22.0,3.0,22.0,66.0,2.0,44.0,4897025880696
519,0.0,0.0,2.0,44.0,2.0,22.0,44.0,0.0,0.0,4897025883499
520,0.0,0.0,6.0,63.0,11.0,10.5,115.5,5.0,52.5,4716076571493
521,0.0,0.0,7.0,73.5,8.0,10.5,84.0,1.0,10.5,4716076571486
522,0.0,0.0,4.0,34.0,5.0,8.5,42.5,1.0,8.5,4716076571479
523,0.0,0.0,8.0,68.0,14.0,8.5,119.0,6.0,51.0,4716076571462
524,0.0,0.0,10.0,105.0,12.0,10.5,126.0,2.0,21.0,4716076571509
525,0.0,0.0,24.0,768.0,25.0,32.0,800.0,1.0,32.0,4897025882591
526,0.0,0.0,16.0,512.0,18.0,32.0,576.0,2.0,64.0,4897025882546
527,0.0,0.0,28.0,896.0,29.0,32.0,928.0,1.0,32.0,4897025882539
528,0.0,0.0,1.0,8.0,6.0,8.0,48.0,5.0,40.0,4716076571745
529,0.0,0.0,52.0,567.84,58.0,10.92,633.36,6.0,65.52,8804007413540
530,1.0,9.5,0.0,0.0,-1.0,9.5,-9.5,0.0,0.0,4713233433298
531,0.0,0.0,7.0,36.4,9.0,5.2,46.8,2.0,10.4,4712832449037
532,0.0,0.0,7.0,49.0,11.0,7.0,77.0,4.0,28.0,4712832449983
533,0.0,0.0,11.0,85.8,14.0,7.8,109.2,3.0,23.4,9556023453480
534,0.0,0.0,130.0,1794.0,131.0,13.8,1807.8,1.0,13.8,8854761010110
535,0.0,0.0,9.0,355.5,9.0,39.5,355.5,0.0,0.0,9556121009688
536,0.0,0.0,36.0,234.0,36.0,6.5,234.0,0.0,0.0,3179730010041
537,0.0,0.0,4.0,51.2,8.0,12.8,102.4,4.0,51.2,8008620009337
538,0.0,0.0,111.0,1498.5,113.0,13.5,1525.5,2.0,27.0,7614500010310
539,0.0,0.0,85.0,1173.0,85.0,13.8,1173.0,0.0,0.0,8854761240111
540,0.0,0.0,124.0,806.0,128.0,6.5,832.0,4.0,26.0,3179730010560
550,8.0,52.0,0.0,0.0,-4.0,6.5,-26.0,4.0,26.0,3179730010591
551,0.0,0.0,15.0,285.0,16.0,19.0,304.0,1.0,19.0,8934683007235
552,0.0,0.0,28.0,616.0,28.0,22.0,616.0,0.0,0.0,7622400006753
553,0.0,0.0,15.0,160.5,15.0,10.7,160.5,0.0,0.0,4100290007072
554,0.0,0.0,58.0,620.6,66.0,10.7,706.2,8.0,85.6,4100290007089
555,0.0,0.0,2.0,24.0,18.0,12.0,216.0,16.0,192.0,4100290007096
556,0.0,0.0,9.0,115.2,11.0,12.8,140.8,2.0,25.6,8008620009320
557,0.0,0.0,8.0,440.0,8.0,55.0,440.0,0.0,0.0,8002650008087
558,0.0,0.0,5.0,50.0,12.0,10.0,120.0,7.0,70.0,4713507008337
559,0.0,0.0,31.0,651.0,31.0,21.0,651.0,0.0,0.0,5410291012760
560,0.0,0.0,8.0,184.0,8.0,23.0,184.0,0.0,0.0,7622400013935
561,0.0,0.0,36.0,486.0,37.0,13.5,499.5,1.0,13.5,7614500010617
562,0.0,0.0,16.0,336.0,16.0,21.0,336.0,0.0,0.0,5410291012753
563,0.0,0.0,6.0,90.0,15.0,15.0,225.0,9.0,135.0,8850161230264
564,0.0,0.0,1.0,8.3,7.0,8.3,58.1,6.0,49.8,4713507011535
565,0.0,0.0,1.0,8.3,9.0,8.3,74.7,8.0,66.4,4713507011528
566,0.0,0.0,15.0,165.0,27.0,11.0,297.0,12.0,132.0,4894375011008
567,0.0,0.0,6.0,66.0,24.0,11.0,264.0,18.0,198.0,4894375010995
568,0.0,0.0,3.0,144.0,8.0,48.0,384.0,5.0,240.0,4260290260041
569,0.0,0.0,3.0,144.0,5.0,48.0,240.0,2.0,96.0,4260290263042
570,0.0,0.0,14.0,770.0,16.0,55.0,880.0,2.0,110.0,4260290262274
571,0.0,0.0,9.0,432.0,9.0,48.0,432.0,0.0,0.0,4260290262267
572,0.0,0.0,9.0,108.0,9.0,12.0,108.0,0.0,0.0,4260290260034
573,0.0,0.0,12.0,144.0,12.0,12.0,144.0,0.0,0.0,4260290260027
574,0.0,0.0,3.0,169.5,5.0,56.5,282.5,2.0,113.0,4260290265206
575,0.0,0.0,1.0,8.8,5.0,8.8,44.0,4.0,35.2,9556121001859
576,0.0,0.0,6.0,339.0,6.0,56.5,339.0,0.0,0.0,4260290265190
577,0.0,0.0,7.0,385.0,8.0,55.0,440.0,1.0,55.0,4260290264636
578,0.0,0.0,3.0,120.0,4.0,40.0,160.0,1.0,40.0,9556854006039
579,0.0,0.0,20.0,190.0,23.0,9.5,218.5,3.0,28.5,9556121003884
589,0.0,0.0,3.0,123.0,3.0,41.0,123.0,0.0,0.0,4100290002756
590,0.0,0.0,9.0,85.5,10.0,9.5,95.0,1.0,9.5,9556121003976
591,0.0,0.0,20.0,800.0,20.0,40.0,800.0,0.0,0.0,9556854006008
592,0.0,0.0,2.0,22.0,3.0,11.0,33.0,1.0,11.0,5290074002450
593,0.0,0.0,6.0,330.0,6.0,55.0,330.0,0.0,0.0,7622200002290
594,0.0,0.0,9.0,99.0,11.0,11.0,121.0,2.0,22.0,5290074002245
595,0.0,0.0,8.0,272.0,11.0,34.0,374.0,3.0,102.0,8002650002177
596,0.0,0.0,141.0,1945.8,141.0,13.8,1945.8,0.0,0.0,8854761170111
597,0.0,0.0,101.0,1393.8,104.0,13.8,1435.2,3.0,41.4,8854761150113
598,0.0,0.0,20.0,800.0,21.0,40.0,840.0,1.0,40.0,8935024149669
599,0.0,0.0,45.0,621.0,45.0,13.8,621.0,0.0,0.0,8854761060115
600,0.0,0.0,19.0,190.0,22.0,10.0,220.0,3.0,30.0,8935024141847
601,0.0,0.0,3.0,75.6,3.0,25.2,75.6,0.0,0.0,7612100063835
602,0.0,0.0,18.0,180.0,20.0,10.0,200.0,2.0,20.0,8935024141342
603,0.0,0.0,5.0,50.0,24.0,10.0,240.0,19.0,190.0,8935024140147
604,0.0,0.0,10.0,130.0,17.0,13.0,221.0,7.0,91.0,8410376052893
605,0.0,0.0,2.0,12.0,9.0,6.0,54.0,7.0,42.0,6954003200612
606,10.0,52.0,0.0,0.0,62.0,5.2,322.4,72.0,374.4,3068320055008
607,0.0,0.0,5.0,77.5,5.0,15.5,77.5,0.0,0.0,8410376044775
608,0.0,0.0,14.0,1092.0,17.0,78.0,1326.0,3.0,234.0,6955801112596
609,0.0,0.0,1.0,9.5,2.0,9.5,19.0,1.0,9.5,029173092957
610,0.0,0.0,1.0,9.5,2.0,9.5,19.0,1.0,9.5,029173092964
611,0.0,0.0,7.0,66.5,9.0,9.5,85.5,2.0,19.0,029173093145
612,0.0,0.0,9.0,56.16,17.0,6.24,106.08,8.0,49.92,4710199087701
613,0.0,0.0,2.0,16.0,3.0,8.0,24.0,1.0,8.0,029173093329
614,0.0,0.0,1.0,8.0,2.0,8.0,16.0,1.0,8.0,029173093336
615,0.0,0.0,1.0,8.0,2.0,8.0,16.0,1.0,8.0,029173093343
616,0.0,0.0,5.0,47.5,6.0,9.5,57.0,1.0,9.5,029173094241
617,0.0,0.0,18.0,112.32,24.0,6.24,149.76,6.0,37.44,4710199086506
618,0.0,0.0,2.0,12.48,6.0,6.24,37.44,4.0,24.96,4710199085707
628,0.0,0.0,11.0,68.64,20.0,6.24,124.8,9.0,56.16,4710199085509
629,0.0,0.0,17.0,106.08,22.0,6.24,137.28,5.0,31.2,4710199080597
630,0.0,0.0,9.0,56.16,17.0,6.24,106.08,8.0,49.92,4710199080566
631,0.0,0.0,6.0,78.0,8.0,13.0,104.0,2.0,26.0,8008620080244
632,0.0,0.0,51.0,703.8,52.0,13.8,717.6,1.0,13.8,8854761070114
633,0.0,0.0,4.0,58.0,8.0,14.5,116.0,4.0,58.0,4000417022004
634,0.0,0.0,3.0,33.0,15.0,11.0,165.0,12.0,132.0,9556023220945
635,0.0,0.0,1.0,14.5,1.0,14.5,14.5,0.0,0.0,4000417021007
636,0.0,0.0,2.0,29.0,5.0,14.5,72.5,3.0,43.5,9556121022496
637,0.0,0.0,10.0,135.0,12.0,13.5,162.0,2.0,27.0,4894375022530
638,0.0,0.0,8.0,108.0,12.0,13.5,162.0,4.0,54.0,4894375022547
639,0.0,0.0,8.0,80.0,11.0,10.0,110.0,3.0,30.0,4713507023538
640,0.0,0.0,20.0,176.0,20.0,8.8,176.0,0.0,0.0,9556121024025
641,0.0,0.0,1.0,11.0,2.0,11.0,22.0,1.0,11.0,9556023220921
642,0.0,0.0,2.0,22.0,8.0,11.0,88.0,6.0,66.0,9556023220952
643,0.0,0.0,10.0,110.0,19.0,11.0,209.0,9.0,99.0,9556023220969
644,0.0,0.0,54.0,324.0,54.0,6.0,324.0,0.0,0.0,8002270018459
645,0.0,0.0,3.0,24.9,9.0,8.3,74.7,6.0,49.8,4713507019128
646,0.0,0.0,7.0,58.1,9.0,8.3,74.7,2.0,16.6,4713507019135
647,3.0,60.0,0.0,0.0,1.0,20.0,20.0,4.0,80.0,9315090201062
648,0.0,0.0,13.0,58.5,21.0,4.5,94.5,8.0,36.0,6954003201305
649,2.0,9.0,0.0,0.0,1.0,4.5,4.5,3.0,13.5,6954003201299
650,-2.0,-210.0,0.0,0.0,2.0,105.0,210.0,0.0,0.0,9315090201109
651,0.0,0.0,13.0,162.5,18.0,12.5,225.0,5.0,62.5,6954003201107
652,0.0,0.0,9.0,72.0,19.0,8.0,152.0,10.0,80.0,6954003201312
653,0.0,0.0,24.0,120.0,42.0,5.0,210.0,18.0,90.0,5711953044366
654,0.0,0.0,6.0,570.0,7.0,95.0,665.0,1.0,95.0,9315090201758
655,0.0,0.0,29.0,754.0,32.0,26.0,832.0,3.0,78.0,5410081201848
656,0.0,0.0,3.0,165.0,3.0,55.0,165.0,0.0,0.0,5410081206201
657,0.0,0.0,8.0,34.4,26.0,4.3,111.8,18.0,77.4,6920180209601
667,0.0,0.0,1.0,95.0,5.0,95.0,475.0,4.0,380.0,9315090210507
668,0.0,0.0,13.0,156.0,19.0,12.0,228.0,6.0,72.0,8410376039375
669,0.0,0.0,21.0,131.04,24.0,6.24,149.76,3.0,18.72,4710199037010
670,0.0,0.0,6.0,234.0,6.0,39.0,234.0,0.0,0.0,9556121027163
671,0.0,0.0,4.0,156.0,4.0,39.0,156.0,0.0,0.0,9556121027156
672,0.0,0.0,4.0,132.0,4.0,33.0,132.0,0.0,0.0,9556121027149
673,49.0,254.8,0.0,0.0,-24.0,5.2,-124.8,25.0,130.0,3068320099651
674,0.0,0.0,23.0,1725.0,24.0,75.0,1800.0,1.0,75.0,8002650000807
675,0.0,0.0,5.0,165.0,6.0,33.0,198.0,1.0,33.0,8809069306489
676,0.0,0.0,21.0,556.92,22.0,26.52,583.44,1.0,26.52,4002652000717
677,0.0,0.0,12.0,708.0,12.0,59.0,708.0,0.0,0.0,8002650000296
678,12.0,177.6,12.0,177.6,1.0,14.8,13.8,1.0,13.8,8854761000111
679,0.0,0.0,9.0,387.0,11.0,43.0,473.0,2.0,86.0,8002650000906
680,0.0,0.0,34.0,901.68,35.0,26.52,928.2,1.0,26.52,4002652000748
681,0.0,0.0,48.0,288.0,48.0,6.0,288.0,0.0,0.0,8002270000225
683,0.0,0.0,582.0,8148.0,584.0,14.0,8176.0,2.0,28.0,6973669041100
684,0.0,0.0,24.0,600.0,26.0,25.0,650.0,2.0,50.0,6953042701531
685,0.0,0.0,25.0,262.5,29.0,10.5,304.5,4.0,42.0,8996001303740
686,0.0,0.0,7.0,175.0,7.0,25.0,175.0,0.0,0.0,6953042701524
687,0.0,0.0,13.0,156.0,17.0,12.0,204.0,4.0,48.0,9588552322814
688,4.0,248.0,0.0,0.0,-4.0,62.0,-248.0,0.0,0.0,6926507201884
689,0.0,0.0,9.0,423.0,11.0,47.0,517.0,2.0,94.0,6926507202423
690,0.0,0.0,41.0,902.0,42.0,22.0,924.0,1.0,22.0,6926507202379
691,0.0,0.0,16.0,448.0,19.0,28.0,532.0,3.0,84.0,6926507202300
692,0.0,0.0,35.0,490.0,42.0,14.0,588.0,7.0,98.0,6970631040109
693,1.0,61.0,0.0,0.0,-1.0,61.0,-61.0,0.0,0.0,6926507202003
694,0.0,0.0,16.0,912.0,16.0,57.0,912.0,0.0,0.0,6926507201945
695,0.0,0.0,17.0,204.0,19.0,12.0,228.0,2.0,24.0,9588552322821
696,0.0,0.0,14.0,147.0,15.0,10.5,157.5,1.0,10.5,6936001302925
706,0.0,0.0,8.0,300.0,8.0,37.5,300.0,0.0,0.0,6926507201594
707,0.0,0.0,10.0,140.0,26.0,14.0,364.0,16.0,224.0,6970631040123
708,0.0,0.0,25.0,625.0,25.0,25.0,625.0,0.0,0.0,6953042701548
709,0.0,0.0,76.0,1140.0,81.0,15.0,1215.0,5.0,75.0,6904555694292
710,0.0,0.0,67.0,1038.5,67.0,15.5,1038.5,0.0,0.0,6904555694285
711,0.0,0.0,12.0,186.0,13.0,15.5,201.5,1.0,15.5,6904555694278
712,0.0,0.0,59.0,767.0,59.0,13.0,767.0,0.0,0.0,6952675319915
713,0.0,0.0,15.0,3450.0,19.0,230.0,4370.0,4.0,920.0,6974622050009
714,0.0,0.0,93.0,12090.0,99.0,130.0,12870.0,6.0,780.0,6974622051075
715,0.0,0.0,370.0,32190.0,370.0,87.0,32190.0,0.0,0.0,6974622051433
716,0.0,0.0,63.0,1386.0,64.0,22.0,1408.0,1.0,22.0,9588552319661
717,0.0,0.0,31.0,465.0,31.0,15.0,465.0,0.0,0.0,6904555694308
718,0.0,0.0,52.0,832.0,61.0,16.0,976.0,9.0,144.0,6970228680121
719,0.0,0.0,300.0,4200.0,303.0,14.0,4242.0,3.0,42.0,6973669043081
720,0.0,0.0,17.0,1581.0,17.0,93.0,1581.0,0.0,0.0,8996001303832
721,-10.0,-260.0,87.0,2262.0,118.0,26.0,3068.0,21.0,546.0,6952675321123
722,0.0,0.0,193.0,4246.0,195.0,22.0,4290.0,2.0,44.0,9588552320360
723,0.0,0.0,2.0,92.0,2.0,46.0,92.0,0.0,0.0,8809022200885
724,0.0,0.0,1.0,12.8,5.0,12.8,64.0,4.0,51.2,6904555694315
725,0.0,0.0,87.0,5568.0,97.0,64.0,6208.0,10.0,640.0,6970480320292
726,0.0,0.0,5.0,62.5,9.0,12.5,112.5,4.0,50.0,6957666000667
727,0.0,0.0,1.0,14.5,1.0,14.5,14.5,0.0,0.0,6975287200747
728,0.0,0.0,30.0,300.0,30.0,10.0,300.0,0.0,0.0,6904555694346
729,0.0,0.0,48.0,480.0,48.0,10.0,480.0,0.0,0.0,6904555694339
730,0.0,0.0,34.0,435.2,34.0,12.8,435.2,0.0,0.0,6904555694322
731,1.0,27.0,0.0,0.0,-1.0,27.0,-27.0,0.0,0.0,6913405670317
732,0.0,0.0,11.0,385.0,14.0,35.0,490.0,3.0,105.0,6905014301263
733,0.0,0.0,30.0,384.0,36.0,12.8,460.8,6.0,76.8,6952675329938
734,0.0,0.0,8.0,152.0,25.0,19.0,475.0,17.0,323.0,6952675329921
735,0.0,0.0,29.0,2871.0,52.0,99.0,5148.0,23.0,2277.0,6975471520019
745,0.0,0.0,5.0,72.5,8.0,14.5,116.0,3.0,43.5,9588552329110
746,0.0,0.0,8.0,116.0,10.0,14.5,145.0,2.0,29.0,9588552329103
747,0.0,0.0,16.0,560.0,16.0,35.0,560.0,0.0,0.0,6905014301270
748,0.0,0.0,15.0,525.0,18.0,35.0,630.0,3.0,105.0,6905014301287
749,0.0,0.0,41.0,922.5,43.0,22.5,967.5,2.0,45.0,9588552302854
750,0.0,0.0,7.0,161.0,9.0,23.0,207.0,2.0,46.0,6901333212112
751,0.0,0.0,9.0,198.0,12.0,22.0,264.0,3.0,66.0,6939730775640
752,0.0,0.0,37.0,370.0,38.0,10.0,380.0,1.0,10.0,6957258513933
753,0.0,0.0,60.0,600.0,67.0,10.0,670.0,7.0,70.0,6957258513940
754,0.0,0.0,1.0,12.0,4.0,12.0,48.0,3.0,36.0,6913405760681
755,0.0,0.0,5.0,30.0,5.0,6.0,30.0,0.0,0.0,6922665300780
756,0.0,0.0,2.0,20.0,7.0,10.0,70.0,5.0,50.0,6957258517115
757,0.0,0.0,24.0,216.0,28.0,9.0,252.0,4.0,36.0,6957258516156
758,0.0,0.0,2.0,22.0,2.0,11.0,22.0,0.0,0.0,6957258516224
759,0.0,0.0,7.0,77.0,20.0,11.0,220.0,13.0,143.0,6957258516231
760,0.0,0.0,12.0,120.0,13.0,10.0,130.0,1.0,10.0,6957258517108
761,0.0,0.0,34.0,782.0,37.0,23.0,851.0,3.0,69.0,6926507202591
762,0.0,0.0,40.0,1880.0,41.0,47.0,1927.0,1.0,47.0,6926507204991
763,0.0,0.0,2.0,20.0,13.0,10.0,130.0,11.0,110.0,6972698570100
764,0.0,0.0,2.0,49.0,5.0,24.5,122.5,3.0,73.5,6974856040098
766,0.0,0.0,19.0,627.0,20.0,33.0,660.0,1.0,33.0,6926507203116
767,0.0,0.0,271.0,1219.5,276.0,4.5,1242.0,5.0,22.5,6926507202836
768,0.0,0.0,521.0,26571.0,521.0,51.0,26571.0,0.0,0.0,0101020211017
769,0.0,0.0,393.0,15327.0,393.0,39.0,15327.0,0.0,0.0,0101020211016
770,0.0,0.0,508.0,19304.0,508.0,38.0,19304.0,0.0,0.0,0101020211015
771,0.0,0.0,760.0,19760.0,766.0,26.0,19916.0,6.0,156.0,0101020211013
772,0.0,0.0,920.0,38180.0,920.0,41.5,38180.0,0.0,0.0,0101020211012
773,0.0,0.0,665.0,38570.0,675.0,58.0,39150.0,10.0,580.0,0101020211011
774,0.0,0.0,28.0,630.0,29.0,22.5,652.5,1.0,22.5,9588552302861
784,0.0,0.0,3.0,96.0,7.0,32.0,224.0,4.0,128.0,6970079710336
785,0.0,0.0,728.0,32032.0,728.0,44.0,32032.0,0.0,0.0,6975235721362
786,0.0,0.0,1.0,32.0,4.0,32.0,128.0,3.0,96.0,6970079710763
787,0.0,0.0,21.0,451.5,29.0,21.5,623.5,8.0,172.0,6973768117188
788,0.0,0.0,10.0,250.0,11.0,25.0,275.0,1.0,25.0,6905014081288
789,0.0,0.0,55.0,1457.5,55.0,26.5,1457.5,0.0,0.0,6905014000401
790,0.0,0.0,72.0,936.0,74.0,13.0,962.0,2.0,26.0,6952675311315
791,0.0,0.0,254.0,6858.0,254.0,27.0,6858.0,0.0,0.0,6947773606388
792,0.0,0.0,227.0,6129.0,227.0,27.0,6129.0,0.0,0.0,6947773606395
793,0.0,0.0,65.0,1137.5,65.0,17.5,1137.5,0.0,0.0,6954808613334
794,0.0,0.0,7.0,105.0,14.0,15.0,210.0,7.0,105.0,6920732115244
795,0.0,0.0,16.0,240.0,18.0,15.0,270.0,2.0,30.0,6920732115237
796,0.0,0.0,100.0,4700.0,101.0,47.0,4747.0,1.0,47.0,6954808607234
797,0.0,0.0,12.0,366.0,12.0,30.5,366.0,0.0,0.0,6975086650019
798,0.0,0.0,11.0,528.0,11.0,48.0,528.0,0.0,0.0,6975086650057
799,0.0,0.0,135.0,4725.0,135.0,35.0,4725.0,0.0,0.0,6954808603281
800,-1.0,-46.0,0.0,0.0,13.0,46.0,598.0,12.0,552.0,6971062128855
801,0.0,0.0,18.0,693.0,18.0,38.5,693.0,0.0,0.0,6975086650040
802,0.0,0.0,8.0,308.0,8.0,38.5,308.0,0.0,0.0,6975086650033
803,0.0,0.0,10.0,375.0,10.0,37.5,375.0,0.0,0.0,6975086650026
804,0.0,0.0,35.0,840.0,37.0,24.0,888.0,2.0,48.0,6901333980196
805,0.0,0.0,8.0,152.0,8.0,19.0,152.0,0.0,0.0,9588552312280
806,0.0,0.0,1.0,19.0,1.0,19.0,19.0,0.0,0.0,9588552312273
807,0.0,0.0,84.0,1596.0,85.0,19.0,1615.0,1.0,19.0,9588552312266
808,0.0,0.0,240.0,4560.0,240.0,19.0,4560.0,0.0,0.0,9588552312259
809,0.0,0.0,16.0,592.0,18.0,37.0,666.0,2.0,74.0,6975086650064
810,0.0,0.0,330.0,10890.0,330.0,33.0,10890.0,0.0,0.0,6954808610319
811,0.0,0.0,79.0,2528.0,93.0,32.0,2976.0,14.0,448.0,6948431109968
812,0.0,0.0,60.0,1440.0,60.0,24.0,1440.0,0.0,0.0,6954808611095
813,0.0,0.0,25.0,1525.0,29.0,61.0,1769.0,4.0,244.0,6970805096345
823,0.0,0.0,60.0,1440.0,60.0,24.0,1440.0,0.0,0.0,6954808611118
824,0.0,0.0,392.0,12936.0,392.0,33.0,12936.0,0.0,0.0,6954808610302
825,0.0,0.0,374.0,6358.0,374.0,17.0,6358.0,0.0,0.0,6930287100107
826,0.0,0.0,1.0,50.0,2.0,50.0,100.0,1.0,50.0,6971194100019
827,-1.0,-24.0,0.0,0.0,1.0,24.0,24.0,0.0,0.0,6956432610079
828,0.0,0.0,241.0,7953.0,241.0,33.0,7953.0,0.0,0.0,6954808612139
