,importAmount,importPrice,postSaleAmount,postSalePrice,preSaleAmount,preSaleCost,preSalePrice,saleAmount,salePrice,serialNum
161,0,0.00,2,22.00,4,11.00,44.00,2,22.00,6924115086107
162,0,0.00,44,1144.00,45,26.00,1170.00,1,26.00,6928710609549
163,0,0.00,2,21.00,2,10.50,21.00,0,0.00,6928710609525
164,0,0.00,6,114.00,10,19.00,190.00,4,76.00,6928710609600
165,0,0.00,6,108.00,6,18.00,108.00,0,0.00,6928710609563
166,0,0.00,106,1113.00,106,10.50,1113.00,0,0.00,6928710609518
167,0,0.00,12,264.00,19,22.00,418.00,7,154.00,6928710609594
168,20,170.00,20,170.00,4,8.50,34.00,4,34.00,6928710609587
169,0,0.00,3,81.00,4,27.00,108.00,1,27.00,6928710609570
170,30,135.00,39,175.50,10,4.50,45.00,1,4.50,6974919370124
171,0,0.00,41,233.70,43,5.70,245.10,2,11.40,6928710605176
172,0,0.00,9,567.00,9,63.00,567.00,0,0.00,6974919370032
173,0,0.00,0,0.00,13,23.00,299.00,13,299.00,6974919370025
174,20,120.00,28,168.00,11,6.00,66.00,3,18.00,6928710609761
175,0,0.00,12,138.00,16,11.50,184.00,4,46.00,6928710609778
176,0,0.00,7,301.00,8,43.00,344.00,1,43.00,6928710609532
177,0,0.00,19,57.00,19,3.00,57.00,0,0.00,6974919371343
178,0,0.00,0,0.00,2,8.50,17.00,2,17.00,6928710609556
179,0,0.00,18,279.00,18,15.50,279.00,0,0.00,6971947498080
180,0,0.00,11,115.50,11,10.50,115.50,0,0.00,6942806983047
181,0,0.00,16,224.00,16,14.00,224.00,0,0.00,6942806982972
182,0,0.00,12,142.80,12,11.90,142.80,0,0.00,6942806983528
183,0,0.00,5,59.50,6,11.90,71.40,1,11.90,6942806983511
184,0,0.00,11,141.90,14,12.90,180.60,3,38.70,6942806983429
185,0,0.00,10,105.00,10,10.50,105.00,0,0.00,6942806982064
186,0,0.00,14,147.00,15,10.50,157.50,1,10.50,6942806981999
188,0,0.00,5,65.00,6,13.00,78.00,1,13.00,6926213557985
189,20,400.00,14,280.00,2,20.00,40.00,8,160.00,6924773600257
199,0,0.00,13,260.00,13,20.00,260.00,0,0.00,6924773600165
200,0,0.00,18,900.00,19,50.00,950.00,1,50.00,6928710602212
201,0,0.00,113,3729.00,114,33.00,3762.00,1,33.00,6928710601611
202,0,0.00,198,8910.00,201,45.00,9045.00,3,135.00,6928710602304
203,0,0.00,9,49.50,10,5.50,55.00,1,5.50,6974919371374
204,28,168.00,28,168.00,4,6.00,24.00,4,24.00,6974919371367
205,0,0.00,13,533.00,13,41.00,533.00,0,0.00,6928710601758
206,40,800.00,45,900.00,12,20.00,240.00,7,140.00,6928710600034
207,0,0.00,183,6954.00,183,38.00,6954.00,0,0.00,6928710660076
208,0,0.00,245,13230.00,245,54.00,13230.00,0,0.00,6928710601741
209,0,0.00,9,261.00,11,29.00,319.00,2,58.00,6928710609075
210,60,450.00,53,397.50,0,7.50,0.00,7,52.50,6928710600164
211,0,0.00,58,1276.00,69,22.00,1518.00,11,242.00,6928710600485
212,0,0.00,86,817.00,86,9.50,817.00,0,0.00,6928710609235
213,20,300.00,25,375.00,6,15.00,90.00,1,15.00,6928710600980
214,0,0.00,21,378.00,28,18.00,504.00,7,126.00,6928710600089
215,0,0.00,213,7029.00,213,33.00,7029.00,0,0.00,6928710660083
216,0,0.00,13,624.00,14,48.00,672.00,1,48.00,6928710660069
217,20,1240.00,26,1612.00,6,62.00,372.00,0,0.00,6928710660090
218,0,0.00,159,9222.00,159,58.00,9222.00,0,0.00,6928710660106
219,0,0.00,28,448.00,28,16.00,448.00,0,0.00,6928710600300
220,0,0.00,18,864.00,18,48.00,864.00,0,0.00,6928710609204
221,20,230.00,26,299.00,9,11.50,103.50,3,34.50,6928710660052
222,0,0.00,24,540.00,30,22.50,675.00,6,135.00,6974919371923
223,40,800.00,67,1340.00,32,20.00,640.00,5,100.00,6928710600065
224,0,0.00,16,136.00,16,8.50,136.00,0,0.00,6928710601222
225,0,0.00,34,2210.00,39,65.00,2535.00,5,325.00,6928710601765
226,0,0.00,13,845.00,14,65.00,910.00,1,65.00,6928710601772
227,0,0.00,16,416.00,24,26.00,624.00,8,208.00,6928710600096
228,0,0.00,37,370.00,37,10.00,370.00,0,0.00,6974919370070
238,0,0.00,22,143.00,24,6.50,156.00,2,13.00,6974919372210
239,0,0.00,95,1330.00,97,14.00,1358.00,2,28.00,6928710609228
240,0,0.00,123,6888.00,123,56.00,6888.00,0,0.00,6928710601703
241,0,0.00,1294,47878.00,1300,37.00,48100.00,6,222.00,6928710600362
242,0,0.00,153,3213.00,153,21.00,3213.00,0,0.00,6928710660113
243,0,0.00,17,535.50,18,31.50,567.00,1,31.50,6974919370476
244,0,0.00,15,60.00,18,4.00,72.00,3,12.00,6974919370087
245,0,0.00,13,208.00,15,16.00,240.00,2,32.00,6974919370254
246,0,0.00,22,132.00,27,6.00,162.00,5,30.00,6928710601215
247,0,0.00,22,990.00,23,45.00,1035.00,1,45.00,6928710600058
248,0,0.00,8,416.00,12,52.00,624.00,4,208.00,6928710601512
249,0,0.00,16,240.00,17,15.00,255.00,1,15.00,6928710601178
250,0,0.00,11,528.00,11,48.00,528.00,0,0.00,6928710600195
